reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f9db40fa-9f35-499b-aaff-7db002e1858e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,4.14.0,2025-10-24 13:59:25,,,4.14.0
d21aa0fb-e007-4018-ac20-b4eef286e85d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membqntu,5,0,4.13.1,2025-10-24 13:15:16,,,4.13.1
5aa04cc2-d520-49b5-bc37-d25cb96f51e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya tidak bisa login di akun saya sendri,ada apa dengan jkn,saya sudah melakukan pengisian nik KTP dan no telp yg terdaftar,namun mentok di logo chaptcha tidak mau muncul",1,0,,2025-10-24 13:14:32,"Mohon maaf atas ketidaknyamanannya. Jika Anda sudah memiliki user Pengguna Mobile JKN, dapat langsung masuk/login dengan menginput NIK KTP dan password yang sudah didaftarkan. atau lakukan registrasi Pengguna Mobile JKN terlebih dahulu (jika belum terdaftar user Mobile JKN) dengan memilih ""Daftar"". Terima kasih.",2025-10-24 07:55:56,
118d9815-949a-43c3-b0cf-562db84e07fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yg sangat bagus sangat membantu,5,0,4.14.0,2025-10-24 12:42:49,,,4.14.0
9759cb09-ffbe-41db-9c58-94ac4159dac2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi tolol....code virifikasi sampai berkali kali gak di kirim,sistem tolol...pak prabowo atau mentri yg berwenang tolong sistem ini di perbaiki",1,0,,2025-10-24 12:41:33,,,
d2865efc-efed-40e5-8a7e-92461272b60e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saat verifikasi otp, selalu gagal",1,0,4.14.0,2025-10-24 12:22:37,,,4.14.0
f9c3428b-5aab-437f-8fb6-b721759ffad2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sangat bermanfaat,5,0,4.13.1,2025-10-24 12:18:06,,,4.13.1
5f2e7ab4-ff66-48d3-9220-176f2489c389,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangant membantu kami yang sangat membutuhkan bantuan kesehatan,5,0,4.14.0,2025-10-24 12:09:37,,,4.14.0
8c84decf-6ccc-4a56-aaf6-9883e71017c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"cepat dan tepat,memudahkan untuk ambil no. antrian saat mau berobat. terima kasihh",5,0,4.14.0,2025-10-24 11:54:58,,,4.14.0
c7af4408-2b62-4d63-b171-be8856857e8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"download jkn karena kaget liat tunggakan sampe 800 rb dichat wa sama pihak bpjs padahal user cuma saya sendiri . pas udah daftar jkn ternyata 450rb . ga ngerti kenapa bisa miss kayak gini, customer service nya makan gaji buta . BTW yg chat di wa pihak BPJS cabang Prabumulih Sumatera selatan",5,0,4.14.0,2025-10-24 11:45:57,,,4.14.0
bf152944-dee0-4925-bb67-1dda19799973,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2025-10-24 11:29:19,,,
b0af92e8-f93a-4f6c-991d-a73bc95599f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,memuaskan,5,0,4.4.0,2025-10-24 11:23:13,,,4.4.0
0ab06fa1-3114-40a9-beb9-49369bdbad07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya tidak harus pergi ke kantor cabang krna jaraknya sangat jauh terimakasih telah memudahkan semuanya,5,0,4.14.0,2025-10-24 11:18:14,,,4.14.0
fd431613-fef9-4ce3-8d65-2577dfc68da3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,4.12.0,2025-10-24 11:13:32,,,4.12.0
7504be94-a156-4d68-9a1c-fae87c5b6d6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2025-10-24 11:11:50,,,
e3277dd0-a7a5-40c4-a12e-a5ef69649e38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nggak bisa login karena ketika mau log in captcha nya muter muter terus mohon diperbaiki,3,0,4.14.0,2025-10-24 11:11:08,,,4.14.0
8106be9d-2e69-4adf-86f0-c97dcf05ad02,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"logout terus ,verifikasi kode harus ada pulsa tolol",1,0,4.14.0,2025-10-24 11:04:25,,,4.14.0
af70e7a8-c082-4fa3-9ea7-4f77f42b08be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terbaik,5,0,4.14.0,2025-10-24 10:57:05,,,4.14.0
7b492d31-62a1-4be4-8a5e-5ab885eeb4b5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa ingin pindah faskes ajh itu harus nunggu 1 mingguan baru bisa berobat di faskes yg baru . sedangkan sya ingin brobat langsung , di faskes lama itu dari segi pelayanan dokter tdk puas dn obat yg di kasih ny pun seperti itu² ajh . mangka ny sya mau pindah faskes siapa tau bisa ada perubahan lbih baik dgn sakit saya .",2,0,4.14.0,2025-10-24 10:54:52,,,4.14.0
7760746e-a4f6-423c-a58b-f8db1d1274d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,4.13.1,2025-10-24 10:54:09,,,4.13.1
99269076-15b2-4114-9b81-91723f3f0e18,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi aneh,1,0,4.14.0,2025-10-24 10:47:29,,,4.14.0
cba147b7-e91a-4533-b860-6a71fcd9bb5c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kasihan para duta jkn, tnp difasilitasi apa - apa dan mrk hny malah mndapat job tambahan, ngurus aplikasi yg tiada akhir kendala nya + aplikasi malah membuat pengantar pasien tmbh pusing.",1,0,,2025-10-24 10:37:35,,,
b8e18072-fc52-47f1-af51-247e4c4c0363,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong kalian perbaiki sistem aplikasi kalian daftar aja susah nya minta ampun. parah kalian tu,1,0,4.14.0,2025-10-24 10:34:01,"Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : carecenter@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2025-04-28 07:52:28,4.14.0
5a9313ff-881b-4a11-8d86-b07a2c6e73e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bermanfaat,5,0,4.14.0,2025-10-24 10:15:12,,,4.14.0
c147e66e-c702-427b-9dd4-f97419d799ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu dalam prosese pengobatan.,5,0,4.14.0,2025-10-24 10:04:39,,,4.14.0
7069d193-f2e5-4f51-8e1b-59d088c157ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi aneh ,,, tau tau long out sediri , kaya longin gampang ,,apa gunanya ada pembaruan , klu cuman nyusahin",1,0,,2025-10-24 09:57:35,,,
d890b9c0-0ff6-4d99-932d-f8a2f3ce58da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,4.12.0,2025-10-24 09:51:21,,,4.12.0
530dbec2-819f-44d6-96f8-07d9892ec9f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,5,0,4.14.0,2025-10-24 09:49:00,,,4.14.0
2d0a5385-7a5f-45b0-965c-db7bebeba2ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semoga langgeng,5,0,4.14.0,2025-10-24 09:47:25,,,4.14.0
a6dfc1e6-5674-43b0-b4ee-df3b8c33a6fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bulan kemaren di liat tagihan gak muncul"",eh pas di buka bulan ini jadi nunggak 2 bulan,aplikasinya eror gak jelas,,akhirnya kartu gak bisa di pake buat rawat jln,bln skrang udh di bayar tagihan nya,eehhh masih muncul tagihan nya,tp kartu bisa di buka,gak beres kaya gini mh aplikasi nya gak akurat",4,0,4.14.0,2025-10-24 09:37:34,,,4.14.0
fabf1776-7aaa-4aaf-8f98-24bcec8dad19,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semoga selalu lancar cepat dan terintegrasi,5,0,4.14.0,2025-10-24 09:34:41,,,4.14.0
f34cd5a9-aee7-4489-8c2e-9acdb7e6e097,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,luar biasa,5,0,,2025-10-24 09:32:12,,,
3c2bc812-d98c-4ae7-8c87-91054c62daf0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Penting diaplikasi mohon diperhatikan dalam kolom pelayanan yang tersedia hanya bisa mengisi pesan dan kesan, tidak ada tempat untuk bertanya kepada dokter.Padahal saya ingin memastikan langsung kepada dokter yang sudah saya temui agar tidak terjadi kesalahan minum obat atau lainnya. Apakah ada cara lain untuk bisa menghubungi atau menanyakan hal tersebut, ya? mohon di update proses nya untuk kenyamanan pengguna jika ada solusi dalam update saya ubah rating dan bintang terima kasih",2,0,4.14.0,2025-10-24 09:29:27,,,4.14.0
0b212ae2-970a-40eb-a759-66a81634e7c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pemakaiannya sangat mudah,4,0,,2025-10-24 09:14:10,,,
a1c2341c-3f80-40d9-b5cf-6a40066f0ea0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi jelek banget layanya gk sesui udah di isi dll ttp aja susah heran bikin kouta bangkrut . buang²paketan aja 1000x ttp aja susah iklan banyak kacau ini apk,1,0,4.14.0,2025-10-24 09:13:59,,,4.14.0
37193972-775d-4c65-8d19-929ff7e013e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,TELKOMSEL ROLI,5,0,4.14.0,2025-10-24 09:10:50,,,4.14.0
d4c3961c-f860-4b93-a96f-ed15480ebbc2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah selalu Update, katanya",5,0,4.14.0,2025-10-24 08:46:55,,,4.14.0
a802fdb6-2b3c-41c5-9dd4-b5083e052391,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"yang bener dong bikin aplikasi, pastikan semua fiturnya berjalan dengan baik...masa fitur lupa kata sandi gakbisa2 tinggal kirim kode verifikasi lewat SMS...coba lagi coba lagi mulu KOCAK",1,0,4.14.0,2025-10-24 08:40:55,,,4.14.0
ddfa3f28-a54f-4dab-91e5-86db0e79abc7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semakin Mantap,5,0,4.14.0,2025-10-24 08:28:46,,,4.14.0
93d9f362-ebff-4c81-bdfc-a867cd1954a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini lagi eror ke apa ya.... Dia punya kode capcha gak boleh berhenti.... Pusing saja jadi susah nak log in...,2,0,4.14.0,2025-10-24 08:21:39,,,4.14.0
5d9872d1-ab71-41c9-a963-6a1675a55a28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat memudahkan,5,0,4.13.1,2025-10-24 08:12:21,,,4.13.1
01d73e66-db3c-46a6-b82c-44269d88cfd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hasil skrining nya bener"" ngawur,ngelantur kalo cuma hasil survei ga bisa dijadiin patokan pasti. hadeh ada"" aja tolong diperbaiki",1,0,4.14.0,2025-10-24 08:09:28,,,4.14.0
2afc9d46-dadd-40bf-85c6-9aa12291e570,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terimakasih sdh memberikan pelayanan,5,0,4.14.0,2025-10-24 08:07:47,,,4.14.0
aa9da59f-281b-4bb9-8d1e-448bebee2567,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,4.14.0,2025-10-24 07:55:56,,,4.14.0
9b8e7471-5f09-4509-9ce7-d3360c04ee6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi gk jelas gk bisa dibuka,2,0,,2025-10-24 07:53:19,,,
fee2e0a0-b9d3-4118-b471-eee06e3a8da8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terbantu sekali. terima kasih,5,0,4.14.0,2025-10-24 07:47:24,,,4.14.0
496ea723-ce85-4116-ba1a-878bedabfc20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membanti dan bermanfaan sekali😊,5,0,4.14.0,2025-10-24 07:36:31,,,4.14.0
d0470a0c-4adc-4a02-b70d-ef7cfb3a2b4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya kecewa, cs nya gaji buta apaya komplen belum selesai apakah mendengar, ganti vendornya aja",1,0,4.13.1,2025-10-24 07:27:12,,,4.13.1
c5db8939-3146-4086-a1ce-19a2632e59da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gimana sih setiap bulan logout terus mau masuk aja susah udah bener NIK nya sama password nya juga gimana sihhh niat gak sihhh,1,0,,2025-10-24 07:12:54,,,
a49bb7c6-84eb-4981-97c6-79ecfc500b80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,JKN mobile sangat membantu sekali 🥰,5,0,4.14.0,2025-10-24 07:04:33,,,4.14.0
355c9188-7dbc-4dc3-91fa-44debbd642d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ribet bikin susah .anggota keluarga cuma empat muncul tagihan tunggakan 6 orang....,1,0,4.14.0,2025-10-24 06:59:30,,,4.14.0
db40565b-fcc7-4a22-b9d1-037c4f914cec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sulit sulit, tiba tiba logout sendiri, paling bener emang kalau aplikasi punya negara, busuk bangataaaaa",1,0,4.14.0,2025-10-24 06:46:59,,,4.14.0
7ae45d61-1c5f-4a78-9886-09b0c97187a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus dan nyaman,5,0,4.13.1,2025-10-24 06:45:31,,,4.13.1
ff23c616-1c11-468f-9f60-b8c9a9dec8ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,,2025-10-24 06:33:52,,,
51a34b9d-e5de-45c9-97b2-def859f43ff4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong watermark NIK, Tgl, dan jam pada interface dihilangkan, dibuat polos putih saja. mengganggu bagi yang penglihatan kurang fokus.",2,0,4.14.0,2025-10-24 06:20:05,,,4.14.0
2986cc48-3f0b-46b4-995e-e82f47cd4abf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"anjirrrr bpjs bahhlull, sistem macam apa yg kalo masuk aplikasi hrus daftar autodebet, ada keluarga yg ga punya atm blogg.. loll ente semua petugasnya",1,0,4.14.0,2025-10-24 06:15:40,,,4.14.0
cb8e64d6-d1c4-459a-8235-e37dd8b347e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,4.14.0,2025-10-24 06:15:00,,,4.14.0
fb3e44f0-8247-41ed-ab54-356d733072d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau masuk aplikasi, tapi chapta nya muter2 terus. udh berminggu-minggu ditunggu sama aja. gak bisa masuk. aplikasi ga beres . gimana saya mau bayar coba,?",2,0,,2025-10-24 05:51:53,,,
d0c6f2d2-8845-47d1-b8c2-52412f64b3ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"udah bener ga ada skrining di aplikasi, malah ada skrining. lebih baik ofline aja kalau skrining. trimakasih",3,0,4.14.0,2025-10-24 05:48:41,,,4.14.0
